theta1,theta2,theta3,px,py,phi
160,100,60,-38.60966928,-35.14705515,320
160,100,70,-36.61005007,-32.29130295,330
160,100,80,-35.13670573,-29.13170582,340
160,100,90,-34.23440309,-25.76426651,350
160,100,100,-33.93055815,-22.29130295,360
160,100,110,-34.23440309,-18.8183394,370
160,100,120,-35.13670573,-15.45090009,380
160,100,130,-36.61005007,-12.29130295,390
160,100,140,-38.60966928,-9.43555076,400
160,100,150,-41.07480595,-6.970414092,410
160,100,160,-43.93055815,-4.970794879,420
160,100,170,-47.09015528,-3.497450538,430
160,100,180,-50.45759459,-2.595147894,440
160,110,0,-46.98463104,-42.89899283,270
160,110,10,-43.51166749,-42.59514789,280
160,110,20,-40.14422817,-41.69284525,290
160,110,30,-36.98463104,-40.21950091,300
160,110,40,-34.12887885,-38.2198817,310
160,110,50,-31.66374218,-35.75474503,320
160,110,60,-29.66412296,-32.89899283,330
160,110,70,-28.19077862,-29.7393957,340
160,110,80,-27.28847598,-26.37195639,350
160,110,90,-26.98463104,-22.89899283,360
160,110,100,-27.28847598,-19.42602928,370
160,110,110,-28.19077862,-16.05858997,380
160,110,120,-29.66412296,-12.89899283,390
160,110,130,-31.66374218,-10.04324064,400
160,110,140,-34.12887885,-7.578103971,410
160,110,150,-36.98463104,-5.578484758,420
160,110,160,-40.14422817,-4.105140418,430
160,110,170,-43.51166749,-3.202837773,440
160,110,180,-46.98463104,-2.898992834,450
160,120,0,-36.56574038,-41.98745801,280
160,120,10,-33.19830107,-41.08515537,290
160,120,20,-30.03870393,-39.61181103,300
160,120,30,-27.18295174,-37.61219182,310
160,120,40,-24.71781507,-35.14705515,320
160,120,50,-22.71819586,-32.29130295,330
160,120,60,-21.24485152,-29.13170582,340
160,120,70,-20.34254887,-25.76426651,350
160,120,80,-20.03870393,-22.29130295,360
160,120,90,-20.34254887,-18.8183394,370
160,120,100,-21.24485152,-15.45090009,380
160,120,110,-22.71819586,-12.29130295,390
160,120,120,-24.71781507,-9.43555076,400
160,120,130,-27.18295174,-6.970414092,410
160,120,140,-30.03870393,-4.970794879,420
160,120,150,-33.19830107,-3.497450538,430
160,120,160,-36.56574038,-2.595147894,440
160,120,170,-40.03870393,-2.291302954,450
160,120,180,-43.51166749,-2.595147894,460
160,130,0,-26.46342244,-39.28055008,290
160,130,10,-23.30382531,-37.80720574,300
160,130,20,-20.44807311,-35.80758653,310
160,130,30,-17.98293644,-33.34244986,320
160,130,40,-15.98331723,-30.48669767,330
160,130,50,-14.50997289,-27.32710053,340
160,130,60,-13.60767025,-23.95966122,350
160,130,70,-13.30382531,-20.48669767,360
160,130,80,-13.60767025,-17.01373411,370
160,130,90,-14.50997289,-13.6462948,380
160,130,100,-15.98331723,-10.48669767,390
160,130,110,-17.98293644,-7.630945471,400
160,130,120,-20.44807311,-5.165808803,410
160,130,130,-23.30382531,-3.166189589,420
160,130,140,-26.46342244,-1.692845249,430
160,130,150,-29.83086175,-0.790542605,440
160,130,160,-33.30382531,-0.486697665,450
160,130,170,-36.77678886,-0.790542605,460
160,130,180,-40.14422817,-1.692845249,470
160,140,0,-16.98463104,-34.86051706,300
160,140,10,-14.12887885,-32.86089785,310
160,140,20,-11.66374218,-30.39576118,320
160,140,30,-9.664122964,-27.54000899,330
160,140,40,-8.190778624,-24.38041185,340
160,140,50,-7.288475979,-21.01297254,350
160,140,60,-6.984631039,-17.54000899,360
160,140,70,-7.288475979,-14.06704543,370
160,140,80,-8.190778624,-10.69960612,380
160,140,90,-9.664122964,-7.540008985,390
160,140,100,-11.66374218,-4.684256791,400
160,140,110,-14.12887885,-2.219120123,410
160,140,120,-16.98463104,-0.219500909,420
160,140,130,-20.14422817,1.253843431,430
160,140,140,-23.51166749,2.156146075,440
160,140,150,-26.98463104,2.459991015,450
160,140,160,-30.45759459,2.156146075,460
160,140,170,-33.82503391,1.253843431,470
160,140,180,-36.98463104,-0.219500909,480
160,150,0,-8.417374458,-28.86165942,310
160,150,10,-5.952237789,-26.39652275,320
160,150,20,-3.952618576,-23.54077056,330
160,150,30,-2.479274236,-20.38117342,340
160,150,40,-1.576971592,-17.01373411,350
160,150,50,-1.273126652,-13.54077056,360
160,150,60,-1.576971592,-10.06780701,370
160,150,70,-2.479274236,-6.700367692,380
160,150,80,-3.952618576,-3.540770558,390
160,150,90,-5.952237789,-0.685018365,400
160,150,100,-8.417374458,1.780118304,410
160,150,110,-11.27312665,3.779737517,420
160,150,120,-14.43272379,5.253081857,430
160,150,130,-17.8001631,6.155384502,440
160,150,140,-21.27312665,6.459229442,450
160,150,150,-24.74609021,6.155384502,460
160,150,160,-28.11352952,5.253081857,470
160,150,170,-31.27312665,3.779737517,480
160,150,180,-34.12887885,1.780118304,490
160,160,0,-1.021964452,-21.46624941,320
160,160,10,0.977654761,-18.61049722,330
160,160,20,2.450999101,-15.45090009,340
160,160,30,3.353301746,-12.08346077,350
160,160,40,3.657146685,-8.610497221,360
160,160,50,3.353301746,-5.137533668,370
160,160,60,2.450999101,-1.770094355,380
160,160,70,0.977654761,1.389502779,390
160,160,80,-1.021964452,4.245254973,400
160,160,90,-3.487101121,6.710391641,410
160,160,100,-6.342853315,8.710010855,420
160,160,110,-9.502450448,10.18335519,430
160,160,120,-12.86988976,11.08565784,440
160,160,130,-16.34285331,11.38950278,450
160,160,140,-19.81581687,11.08565784,460
160,160,150,-23.18325618,10.18335519,470
160,160,160,-26.34285331,8.710010855,480
160,160,170,-29.19860551,6.710391641,490
160,160,180,-31.66374218,4.245254973,500
160,170,0,4.976893188,-12.89899283,330
160,170,10,6.450237528,-9.7393957,340
160,170,20,7.352540172,-6.371956387,350
160,170,30,7.656385112,-2.898992834,360
160,170,40,7.352540172,0.57397072,370
160,170,50,6.450237528,3.941410033,380
160,170,60,4.976893188,7.101007166,390
160,170,70,2.977273974,9.95675936,400
160,170,80,0.512137306,12.42189603,410
160,170,90,-2.343614888,14.42151524,420
160,170,100,-5.503212021,15.89485958,430
160,170,110,-8.870651335,16.79716223,440
160,170,120,-12.34361489,17.10100717,450
160,170,130,-15.81657844,16.79716223,460
160,170,140,-19.18401775,15.89485958,470
160,170,150,-22.34361489,14.42151524,480
160,170,160,-25.19936708,12.42189603,490
160,170,170,-27.66450375,9.95675936,500
160,170,180,-29.66412296,7.101007166,510
160,180,0,9.396926208,-3.420201433,340
160,180,10,10.29922885,-0.05276212,350
160,180,20,10.60307379,3.420201433,360
160,180,30,10.29922885,6.893164987,370
160,180,40,9.396926208,10.2606043,380
160,180,50,7.923581868,13.42020143,390
160,180,60,5.923962655,16.27595363,400
160,180,70,3.458825986,18.7410903,410
160,180,80,0.603073792,20.74070951,420
160,180,90,-2.556523341,22.21405385,430
160,180,100,-5.923962655,23.11635649,440
160,180,110,-9.396926208,23.42020143,450
160,180,120,-12.86988976,23.11635649,460
160,180,130,-16.23732907,22.21405385,470
160,180,140,-19.39692621,20.74070951,480
160,180,150,-22.2526784,18.7410903,490
160,180,160,-24.71781507,16.27595363,500
160,180,170,-26.71743428,13.42020143,510
160,180,180,-28.19077862,10.2606043,520
170,0,0,-108.3288528,19.10129954,170
170,0,10,-108.6326978,15.62833599,180
170,0,20,-108.3288528,12.15537244,190
170,0,30,-107.4265502,8.787933124,200
170,0,40,-105.9532058,5.62833599,210
170,0,50,-103.9535866,2.772583796,220
170,0,60,-101.48845,0.307447128,230
170,0,70,-98.63269777,-1.692172086,240
170,0,80,-95.47310064,-3.165516426,250
170,0,90,-92.10566132,-4.06781907,260
170,0,100,-88.63269777,-4.37166401,270
170,0,110,-85.15973422,-4.06781907,280
170,0,120,-81.7922949,-3.165516426,290
170,0,130,-78.63269777,-1.692172086,300
170,0,140,-75.77694558,0.307447128,310
170,0,150,-73.31180891,2.772583796,320
170,0,160,-71.3121897,5.62833599,330
170,0,170,-69.83884536,8.787933124,340
170,0,180,-68.93654271,12.15537244,350
170,10,0,-109.2403877,8.682408883,180
170,10,10,-108.9365427,5.20944533,190
170,10,20,-108.0342401,1.842006017,200
170,10,30,-106.5608957,-1.317591117,210
170,10,40,-104.5612765,-4.17334331,220
170,10,50,-102.0961398,-6.638479979,230
170,10,60,-99.24038765,-8.638099192,240
170,10,70,-96.08079052,-10.11144353,250
170,10,80,-92.7133512,-11.01374618,260
170,10,90,-89.24038765,-11.31759112,270
170,10,100,-85.7674241,-11.01374618,280
170,10,110,-82.39998478,-10.11144353,290
170,10,120,-79.24038765,-8.638099192,300
170,10,130,-76.38463546,-6.638479979,310
170,10,140,-73.91949879,-4.17334331,320
170,10,150,-71.91987957,-1.317591117,330
170,10,160,-70.44653523,1.842006017,340
170,10,170,-69.54423259,5.20944533,350
170,10,180,-69.24038765,8.682408883,360
170,20,0,-108.3288528,-1.736481777,190
170,20,10,-107.4265502,-5.10392109,200
170,20,20,-105.9532058,-8.263518223,210
170,20,30,-103.9535866,-11.11927042,220
170,20,40,-101.48845,-13.58440709,230
170,20,50,-98.63269777,-15.5840263,240
170,20,60,-95.47310064,-17.05737064,250
170,20,70,-92.10566132,-17.95967328,260
170,20,80,-88.63269777,-18.26351822,270
170,20,90,-85.15973422,-17.95967328,280
170,20,100,-81.7922949,-17.05737064,290
170,20,110,-78.63269777,-15.5840263,300
170,20,120,-75.77694558,-13.58440709,310
170,20,130,-73.31180891,-11.11927042,320
170,20,140,-71.3121897,-8.263518223,330
170,20,150,-69.83884536,-5.10392109,340
170,20,160,-68.93654271,-1.736481777,350
170,20,170,-68.63269777,1.736481777,360
170,20,180,-68.93654271,5.20944533,370
170,30,0,-105.6219449,-11.83879972,200
170,30,10,-104.1486006,-14.99839685,210
170,30,20,-102.1489813,-17.85414904,220
170,30,30,-99.68384468,-20.31928571,230
170,30,40,-96.82809248,-22.31890493,240
170,30,50,-93.66849535,-23.79224927,250
170,30,60,-90.30105604,-24.69455191,260
170,30,70,-86.82809248,-24.99839685,270
170,30,80,-83.35512893,-24.69455191,280
170,30,90,-79.98768962,-23.79224927,290
170,30,100,-76.82809248,-22.31890493,300
170,30,110,-73.97234029,-20.31928571,310
170,30,120,-71.50720362,-17.85414904,320
170,30,130,-69.50758441,-14.99839685,330
170,30,140,-68.03424007,-11.83879972,340
170,30,150,-67.13193742,-8.471360403,350
170,30,160,-66.82809248,-4.99839685,360
170,30,170,-67.13193742,-1.525433296,370
170,30,180,-68.03424007,1.842006017,380
170,40,0,-101.2019119,-21.31759112,210
170,40,10,-99.20229266,-24.17334331,220
170,40,20,-96.737156,-26.63847998,230
170,40,30,-93.8814038,-28.63809919,240
170,40,40,-90.72180667,-30.11144353,250
170,40,50,-87.35436736,-31.01374618,260
170,40,60,-83.8814038,-31.31759112,270
170,40,70,-80.40844025,-31.01374618,280
170,40,80,-77.04100094,-30.11144353,290
170,40,90,-73.8814038,-28.63809919,300
170,40,100,-71.02565161,-26.63847998,310
170,40,110,-68.56051494,-24.17334331,320
170,40,120,-66.56089573,-21.31759112,330
170,40,130,-65.08755139,-18.15799398,340
170,40,140,-64.18524874,-14.79055467,350
170,40,150,-63.8814038,-11.31759112,360
170,40,160,-64.18524874,-7.844627563,370
170,40,170,-65.08755139,-4.47718825,380
170,40,180,-66.56089573,-1.317591117,390
170,50,0,-95.20305424,-29.8848477,220
170,50,10,-92.73791757,-32.34998437,230
170,50,20,-89.88216538,-34.34960358,240
170,50,30,-86.72256824,-35.82294792,250
170,50,40,-83.35512893,-36.72525056,260
170,50,50,-79.88216538,-37.0290955,270
170,50,60,-76.40920182,-36.72525056,280
170,50,70,-73.04176251,-35.82294792,290
170,50,80,-69.88216538,-34.34960358,300
170,50,90,-67.02641318,-32.34998437,310
170,50,100,-64.56127651,-29.8848477,320
170,50,110,-62.5616573,-27.0290955,330
170,50,120,-61.08831296,-23.86949837,340
170,50,130,-60.18601032,-20.50205906,350
170,50,140,-59.88216538,-17.0290955,360
170,50,150,-60.18601032,-13.55613195,370
170,50,160,-61.08831296,-10.18869264,380
170,50,170,-62.5616573,-7.029095504,390
170,50,180,-64.56127651,-4.17334331,400
170,60,0,-87.80764423,-37.2802577,230
170,60,10,-84.95189204,-39.27987692,240
170,60,20,-81.7922949,-40.75322126,250
170,60,30,-78.42485559,-41.6555239,260
170,60,40,-74.95189204,-41.95936884,270
170,60,50,-71.47892848,-41.6555239,280
170,60,60,-68.11148917,-40.75322126,290
170,60,70,-64.95189204,-39.27987692,300
170,60,80,-62.09613984,-37.2802577,310
170,60,90,-59.63100318,-34.81512104,320
170,60,100,-57.63138396,-31.95936884,330
170,60,110,-56.15803962,-28.79977171,340
170,60,120,-55.25573698,-25.43233239,350
170,60,130,-54.95189204,-21.95936884,360
170,60,140,-55.25573698,-18.48640529,370
170,60,150,-56.15803962,-15.11896597,380
170,60,160,-57.63138396,-11.95936884,390
170,60,170,-59.63100318,-9.103616648,400
170,60,180,-62.09613984,-6.638479979,410
170,70,0,-79.24038765,-43.27911534,240
170,70,10,-76.08079052,-44.75245968,250
170,70,20,-72.7133512,-45.65476233,260
170,70,30,-69.24038765,-45.95860727,270
170,70,40,-65.7674241,-45.65476233,280
170,70,50,-62.39998478,-44.75245968,290
170,70,60,-59.24038765,-43.27911534,300
170,70,70,-56.38463546,-41.27949613,310
170,70,80,-53.91949879,-38.81435946,320
170,70,90,-51.91987957,-35.95860727,330
170,70,100,-50.44653523,-32.79901013,340
170,70,110,-49.54423259,-29.43157082,350
170,70,120,-49.24038765,-25.95860727,360
170,70,130,-49.54423259,-22.48564371,370
170,70,140,-50.44653523,-19.1182044,380
170,70,150,-51.91987957,-15.95860727,390
170,70,160,-53.91949879,-13.10285507,400
170,70,170,-56.38463546,-10.63771841,410
170,70,180,-59.24038765,-8.638099192,420
170,80,0,-69.76159625,-47.69914836,250
170,80,10,-66.39415694,-48.60145101,260
170,80,20,-62.92119338,-48.90529595,270
170,80,30,-59.44822983,-48.60145101,280
170,80,40,-56.08079052,-47.69914836,290
170,80,50,-52.92119338,-46.22580402,300
170,80,60,-50.06544119,-44.22618481,310
170,80,70,-47.60030452,-41.76104814,320
170,80,80,-45.60068531,-38.90529595,330
170,80,90,-44.12734097,-35.74569881,340
170,80,100,-43.22503832,-32.3782595,350
170,80,110,-42.92119338,-28.90529595,360
170,80,120,-43.22503832,-25.43233239,370
170,80,130,-44.12734097,-22.06489308,380
170,80,140,-45.60068531,-18.90529595,390
170,80,150,-47.60030452,-16.04954375,400
170,80,160,-50.06544119,-13.58440709,410
170,80,170,-52.92119338,-11.58478787,420
170,80,180,-56.08079052,-10.11144353,430
170,90,0,-59.65927831,-50.4060563,260
170,90,10,-56.18631476,-50.70990124,270
170,90,20,-52.7133512,-50.4060563,280
170,90,30,-49.34591189,-49.50375365,290
170,90,40,-46.18631476,-48.03040931,300
170,90,50,-43.33056256,-46.0307901,310
170,90,60,-40.86542589,-43.56565343,320
170,90,70,-38.86580668,-40.70990124,330
170,90,80,-37.39246234,-37.5503041,340
170,90,90,-36.4901597,-34.18286479,350
170,90,100,-36.18631476,-30.70990124,360
170,90,110,-36.4901597,-27.23693768,370
170,90,120,-37.39246234,-23.86949837,380
170,90,130,-38.86580668,-20.70990124,390
170,90,140,-40.86542589,-17.85414904,400
170,90,150,-43.33056256,-15.38901237,410
170,90,160,-46.18631476,-13.38939316,420
170,90,170,-49.34591189,-11.91604882,430
170,90,180,-52.7133512,-11.01374618,440
170,100,0,-49.24038765,-51.31759112,270
170,100,10,-45.7674241,-51.01374618,280
170,100,20,-42.39998478,-50.11144353,290
170,100,30,-39.24038765,-48.63809919,300
170,100,40,-36.38463546,-46.63847998,310
170,100,50,-33.91949879,-44.17334331,320
170,100,60,-31.91987957,-41.31759112,330
170,100,70,-30.44653523,-38.15799398,340
170,100,80,-29.54423259,-34.79055467,350
170,100,90,-29.24038765,-31.31759112,360
170,100,100,-29.54423259,-27.84462756,370
170,100,110,-30.44653523,-24.47718825,380
170,100,120,-31.91987957,-21.31759112,390
170,100,130,-33.91949879,-18.46183892,400
170,100,140,-36.38463546,-15.99670225,410
170,100,150,-39.24038765,-13.99708304,420
170,100,160,-42.39998478,-12.5237387,430
170,100,170,-45.7674241,-11.62143606,440
170,100,180,-49.24038765,-11.31759112,450
170,110,0,-38.82149699,-50.4060563,280
170,110,10,-35.45405768,-49.50375365,290
170,110,20,-32.29446054,-48.03040931,300
170,110,30,-29.43870835,-46.0307901,310
170,110,40,-26.97357168,-43.56565343,320
170,110,50,-24.97395247,-40.70990124,330
170,110,60,-23.50060813,-37.5503041,340
170,110,70,-22.59830548,-34.18286479,350
170,110,80,-22.29446054,-30.70990124,360
170,110,90,-22.59830548,-27.23693768,370
170,110,100,-23.50060813,-23.86949837,380
170,110,110,-24.97395247,-20.70990124,390
170,110,120,-26.97357168,-17.85414904,400
170,110,130,-29.43870835,-15.38901237,410
170,110,140,-32.29446054,-13.38939316,420
170,110,150,-35.45405768,-11.91604882,430
170,110,160,-38.82149699,-11.01374618,440
170,110,170,-42.29446054,-10.70990124,450
170,110,180,-45.7674241,-11.01374618,460
170,120,0,-28.71917905,-47.69914836,290
170,120,10,-25.55958192,-46.22580402,300
170,120,20,-22.70382972,-44.22618481,310
170,120,30,-20.23869306,-41.76104814,320
170,120,40,-18.23907384,-38.90529595,330
170,120,50,-16.7657295,-35.74569881,340
170,120,60,-15.86342686,-32.3782595,350
170,120,70,-15.55958192,-28.90529595,360
170,120,80,-15.86342686,-25.43233239,370
170,120,90,-16.7657295,-22.06489308,380
170,120,100,-18.23907384,-18.90529595,390
170,120,110,-20.23869306,-16.04954375,400
170,120,120,-22.70382972,-13.58440709,410
170,120,130,-25.55958192,-11.58478787,420
170,120,140,-28.71917905,-10.11144353,430
170,120,150,-32.08661836,-9.209140888,440
170,120,160,-35.55958192,-8.905295948,450
170,120,170,-39.03254547,-9.209140888,460
170,120,180,-42.39998478,-10.11144353,470
170,130,0,-19.24038765,-43.27911534,300
170,130,10,-16.38463546,-41.27949613,310
170,130,20,-13.91949879,-38.81435946,320
170,130,30,-11.91987957,-35.95860727,330
170,130,40,-10.44653523,-32.79901013,340
170,130,50,-9.54423259,-29.43157082,350
170,130,60,-9.240387651,-25.95860727,360
170,130,70,-9.54423259,-22.48564371,370
170,130,80,-10.44653523,-19.1182044,380
170,130,90,-11.91987957,-15.95860727,390
170,130,100,-13.91949879,-13.10285507,400
170,130,110,-16.38463546,-10.63771841,410
170,130,120,-19.24038765,-8.638099192,420
170,130,130,-22.39998478,-7.164754852,430
170,130,140,-25.7674241,-6.262452208,440
170,130,150,-29.24038765,-5.958607268,450
170,130,160,-32.7133512,-6.262452208,460
170,130,170,-36.08079052,-7.164754852,470
170,130,180,-39.24038765,-8.638099192,480
170,140,0,-10.67313107,-37.2802577,310
170,140,10,-8.207994401,-34.81512104,320
170,140,20,-6.208375187,-31.95936884,330
170,140,30,-4.735030847,-28.79977171,340
170,140,40,-3.832728203,-25.43233239,350
170,140,50,-3.528883263,-21.95936884,360
170,140,60,-3.832728203,-18.48640529,370
170,140,70,-4.735030847,-15.11896597,380
170,140,80,-6.208375187,-11.95936884,390
170,140,90,-8.207994401,-9.103616648,400
170,140,100,-10.67313107,-6.638479979,410
